pair_id,pair_type,side,Arms_set,deg_set,beta_deg,id_A,iq_A,is_rated,point_role
154,mirror,regen,390.7791,94.2364,265.7636,675.0,-50.0,False,dense_cartesian
155,mirror,motoring,405.1749,85.9144,-85.9144,700.0,50.0,False,dense_cartesian
155,mirror,regen,405.1749,94.0856,265.9144,700.0,-50.0,False,dense_cartesian
156,mirror,motoring,419.5732,86.0548,-86.0548,725.0,50.0,False,dense_cartesian
156,mirror,regen,419.5732,93.9452,266.0548,725.0,-50.0,False,dense_cartesian
157,mirror,motoring,433.9739,86.1859,-86.1859,750.0,50.0,False,dense_cartesian
157,mirror,regen,433.9739,93.8141,266.1859,750.0,-50.0,False,dense_cartesian
158,mirror,motoring,448.3767,86.3086,-86.3086,775.0,50.0,False,dense_cartesian
158,mirror,regen,448.3767,93.6914,266.3086,775.0,-50.0,False,dense_cartesian
159,mirror,motoring,462.7814,86.4237,-86.4237,800.0,50.0,False,dense_cartesian
159,mirror,regen,462.7814,93.5763,266.4237,800.0,-50.0,False,dense_cartesian
160,mirror,motoring,477.1879,86.5318,-86.5318,825.0,50.0,False,dense_cartesian
160,mirror,regen,477.1879,93.4682,266.5318,825.0,-50.0,False,dense_cartesian
161,mirror,motoring,491.596,86.6335,-86.6335,850.0,50.0,False,dense_cartesian
161,mirror,regen,491.596,93.3665,266.6335,850.0,-50.0,False,dense_cartesian
162,mirror,motoring,506.0056,86.7295,-86.7295,875.0,50.0,False,dense_cartesian
162,mirror,regen,506.0056,93.2705,266.7295,875.0,-50.0,False,dense_cartesian
163,mirror,motoring,520.4165,86.8202,-86.8202,900.0,50.0,False,dense_cartesian
163,mirror,regen,520.4165,93.1798,266.8202,900.0,-50.0,False,dense_cartesian
164,mirror,motoring,534.8286,86.9059,-86.9059,925.0,50.0,False,dense_cartesian
164,mirror,regen,534.8286,93.0941,266.9059,925.0,-50.0,False,dense_cartesian
165,mirror,motoring,549.2419,86.9872,-86.9872,950.0,50.0,False,dense_cartesian
165,mirror,regen,549.2419,93.0128,266.9872,950.0,-50.0,False,dense_cartesian
166,mirror,motoring,563.6562,87.0643,-87.0643,975.0,50.0,False,dense_cartesian
166,mirror,regen,563.6562,92.9357,267.0643,975.0,-50.0,False,dense_cartesian
167,mirror,motoring,578.0715,87.1376,-87.1376,1000.0,50.0,False,dense_cartesian
167,mirror,regen,578.0715,92.8624,267.1376,1000.0,-50.0,False,dense_cartesian
168,mirror,motoring,592.4877,87.2073,-87.2073,1025.0,50.0,False,dense_cartesian
168,mirror,regen,592.4877,92.7927,267.2073,1025.0,-50.0,False,dense_cartesian
169,mirror,motoring,606.9047,87.2737,-87.2737,1050.0,50.0,False,dense_cartesian
169,mirror,regen,606.9047,92.7263,267.2737,1050.0,-50.0,False,dense_cartesian
170,mirror,motoring,607.7623,-85.9144,85.9144,-1050.0,75.0,False,dense_cartesian
170,mirror,regen,607.7623,265.9144,94.0856,-1050.0,-75.0,False,dense_cartesian
171,mirror,motoring,593.3661,-85.8151,85.8151,-1025.0,75.0,False,dense_cartesian
171,mirror,regen,593.3661,265.8151,94.1849,-1025.0,-75.0,False,dense_cartesian
172,mirror,motoring,578.9718,-85.7108,85.7108,-1000.0,75.0,False,dense_cartesian
172,mirror,regen,578.9718,265.7108,94.2892,-1000.0,-75.0,False,dense_cartesian
173,mirror,motoring,564.5795,-85.6013,85.6013,-975.0,75.0,False,dense_cartesian
173,mirror,regen,564.5795,265.6013,94.3987,-975.0,-75.0,False,dense_cartesian
174,mirror,motoring,550.1894,-85.486,85.486,-950.0,75.0,False,dense_cartesian
174,mirror,regen,550.1894,265.486,94.514,-950.0,-75.0,False,dense_cartesian
175,mirror,motoring,535.8016,-85.3645,85.3645,-925.0,75.0,False,dense_cartesian
175,mirror,regen,535.8016,265.3645,94.6355,-925.0,-75.0,False,dense_cartesian
176,mirror,motoring,521.4163,-85.2364,85.2364,-900.0,75.0,False,dense_cartesian
176,mirror,regen,521.4163,265.2364,94.7636,-900.0,-75.0,False,dense_cartesian
177,mirror,motoring,507.0339,-85.1009,85.1009,-875.0,75.0,False,dense_cartesian
177,mirror,regen,507.0339,265.1009,94.8991,-875.0,-75.0,False,dense_cartesian
178,mirror,motoring,492.6544,-84.9575,84.9575,-850.0,75.0,False,dense_cartesian
178,mirror,regen,492.6544,264.9575,95.0425,-850.0,-75.0,False,dense_cartesian
179,mirror,motoring,478.2782,-84.8056,84.8056,-825.0,75.0,False,dense_cartesian
179,mirror,regen,478.2782,264.8056,95.1944,-825.0,-75.0,False,dense_cartesian
180,mirror,motoring,463.9055,-84.6442,84.6442,-800.0,75.0,False,dense_cartesian
180,mirror,regen,463.9055,264.6442,95.3558,-800.0,-75.0,False,dense_cartesian
181,mirror,motoring,449.5368,-84.4725,84.4725,-775.0,75.0,False,dense_cartesian
181,mirror,regen,449.5368,264.4725,95.5275,-775.0,-75.0,False,dense_cartesian
182,mirror,motoring,435.1724,-84.2894,84.2894,-750.0,75.0,False,dense_cartesian
182,mirror,regen,435.1724,264.2894,95.7106,-750.0,-75.0,False,dense_cartesian
183,mirror,motoring,420.8127,-84.0939,84.0939,-725.0,75.0,False,dense_cartesian
183,mirror,regen,420.8127,264.0939,95.9061,-725.0,-75.0,False,dense_cartesian
184,mirror,motoring,406.4583,-83.8845,83.8845,-700.0,75.0,False,dense_cartesian
184,mirror,regen,406.4583,263.8845,96.1155,-700.0,-75.0,False,dense_cartesian
185,mirror,motoring,392.1097,-83.6598,83.6598,-675.0,75.0,False,dense_cartesian
185,mirror,regen,392.1097,263.6598,96.3402,-675.0,-75.0,False,dense_cartesian
186,mirror,motoring,377.7676,-83.4181,83.4181,-650.0,75.0,False,dense_cartesian
186,mirror,regen,377.7676,263.4181,96.5819,-650.0,-75.0,False,dense_cartesian
187,mirror,motoring,363.4327,-83.1572,83.1572,-625.0,75.0,False,dense_cartesian
187,mirror,regen,363.4327,263.1572,96.8428,-625.0,-75.0,False,dense_cartesian
188,mirror,motoring,349.106,-82.875,82.875,-600.0,75.0,False,dense_cartesian
188,mirror,regen,349.106,262.875,97.125,-600.0,-75.0,False,dense_cartesian
189,mirror,motoring,334.7885,-82.5686,82.5686,-575.0,75.0,False,dense_cartesian
189,mirror,regen,334.7885,262.5686,97.4314,-575.0,-75.0,False,dense_cartesian
190,mirror,motoring,320.4814,-82.2348,82.2348,-550.0,75.0,False,dense_cartesian
190,mirror,regen,320.4814,262.2348,97.7652,-550.0,-75.0,False,dense_cartesian
191,mirror,motoring,306.1862,-81.8699,81.8699,-525.0,75.0,False,dense_cartesian
191,mirror,regen,306.1862,261.8699,98.1301,-525.0,-75.0,False,dense_cartesian
192,mirror,motoring,291.9047,-81.4692,81.4692,-500.0,75.0,False,dense_cartesian
192,mirror,regen,291.9047,261.4692,98.5308,-500.0,-75.0,False,dense_cartesian
193,mirror,motoring,277.6389,-81.0274,81.0274,-475.0,75.0,False,dense_cartesian
193,mirror,regen,277.6389,261.0274,98.9726,-475.0,-75.0,False,dense_cartesian
194,mirror,motoring,263.3913,-80.5377,80.5377,-450.0,75.0,False,dense_cartesian
194,mirror,regen,263.3913,260.5377,99.4623,-450.0,-75.0,False,dense_cartesian
195,mirror,motoring,249.1653,-79.992,79.992,-425.0,75.0,False,dense_cartesian
195,mirror,regen,249.1653,259.992,100.008,-425.0,-75.0,False,dense_cartesian
196,mirror,motoring,234.9645,-79.3803,79.3803,-400.0,75.0,False,dense_cartesian
196,mirror,regen,234.9645,259.3803,100.6197,-400.0,-75.0,False,dense_cartesian
197,mirror,motoring,220.794,-78.6901,78.6901,-375.0,75.0,False,dense_cartesian
197,mirror,regen,220.794,258.6901,101.3099,-375.0,-75.0,False,dense_cartesian
198,mirror,motoring,206.6599,-77.9052,77.9052,-350.0,75.0,False,dense_cartesian
198,mirror,regen,206.6599,257.9052,102.0948,-350.0,-75.0,False,dense_cartesian
199,mirror,motoring,192.5703,-77.0054,77.0054,-325.0,75.0,False,dense_cartesian
199,mirror,regen,192.5703,257.0054,102.9946,-325.0,-75.0,False,dense_cartesian
200,mirror,motoring,178.5357,-75.9638,75.9638,-300.0,75.0,False,dense_cartesian
200,mirror,regen,178.5357,255.9638,104.0362,-300.0,-75.0,False,dense_cartesian
201,mirror,motoring,164.5701,-74.7449,74.7449,-275.0,75.0,False,dense_cartesian
201,mirror,regen,164.5701,254.7449,105.2551,-275.0,-75.0,False,dense_cartesian
202,mirror,motoring,150.6928,-73.3008,73.3008,-250.0,75.0,False,dense_cartesian
202,mirror,regen,150.6928,253.3008,106.6992,-250.0,-75.0,False,dense_cartesian
203,mirror,motoring,136.9306,-71.5651,71.5651,-225.0,75.0,False,dense_cartesian
203,mirror,regen,136.9306,251.5651,108.4349,-225.0,-75.0,False,dense_cartesian
204,mirror,motoring,123.3221,-69.444,69.444,-200.0,75.0,False,dense_cartesian
204,mirror,regen,123.3221,249.444,110.556,-200.0,-75.0,False,dense_cartesian
205,mirror,motoring,109.9242,-66.8014,66.8014,-175.0,75.0,False,dense_cartesian
205,mirror,regen,109.9242,246.8014,113.1986,-175.0,-75.0,False,dense_cartesian
206,mirror,motoring,96.8246,-63.4349,63.4349,-150.0,75.0,False,dense_cartesian
206,mirror,regen,96.8246,243.4349,116.5651,-150.0,-75.0,False,dense_cartesian
207,mirror,motoring,84.1625,-59.0362,59.0362,-125.0,75.0,False,dense_cartesian
207,mirror,regen,84.1625,239.0362,120.9638,-125.0,-75.0,False,dense_cartesian
208,mirror,motoring,72.1688,-53.1301,53.1301,-100.0,75.0,False,dense_cartesian
208,mirror,regen,72.1688,233.1301,126.8699,-100.0,-75.0,False,dense_cartesian
209,mirror,motoring,61.2372,-45.0,45.0,-75.0,75.0,False,dense_cartesian
209,mirror,regen,61.2372,225.0,135.0,-75.0,-75.0,False,dense_cartesian
210,mirror,motoring,52.0416,-33.6901,33.6901,-50.0,75.0,False,dense_cartesian
210,mirror,regen,52.0416,213.6901,146.3099,-50.0,-75.0,False,dense_cartesian
211,mirror,motoring,45.6435,-18.4349,18.4349,-25.0,75.0,False,dense_cartesian
211,mirror,regen,45.6435,198.4349,161.5651,-25.0,-75.0,False,dense_cartesian
212,mirror,motoring,43.3013,0.0,0.0,0.0,75.0,False,dense_cartesian
212,mirror,regen,43.3013,180.0,180.0,0.0,-75.0,False,dense_cartesian
213,mirror,motoring,45.6435,18.4349,-18.4349,25.0,75.0,False,dense_cartesian
213,mirror,regen,45.6435,161.5651,198.4349,25.0,-75.0,False,dense_cartesian
214,mirror,motoring,52.0416,33.6901,-33.6901,50.0,75.0,False,dense_cartesian
214,mirror,regen,52.0416,146.3099,213.6901,50.0,-75.0,False,dense_cartesian
215,mirror,motoring,61.2372,45.0,-45.0,75.0,75.0,False,dense_cartesian
215,mirror,regen,61.2372,135.0,225.0,75.0,-75.0,False,dense_cartesian
216,mirror,motoring,72.1688,53.1301,-53.1301,100.0,75.0,False,dense_cartesian
216,mirror,regen,72.1688,126.8699,233.1301,100.0,-75.0,False,dense_cartesian
217,mirror,motoring,84.1625,59.0362,-59.0362,125.0,75.0,False,dense_cartesian
217,mirror,regen,84.1625,120.9638,239.0362,125.0,-75.0,False,dense_cartesian
218,mirror,motoring,96.8246,63.4349,-63.4349,150.0,75.0,False,dense_cartesian
218,mirror,regen,96.8246,116.5651,243.4349,150.0,-75.0,False,dense_cartesian
219,mirror,motoring,109.9242,66.8014,-66.8014,175.0,75.0,False,dense_cartesian
219,mirror,regen,109.9242,113.1986,246.8014,175.0,-75.0,False,dense_cartesian
220,mirror,motoring,123.3221,69.444,-69.444,200.0,75.0,False,dense_cartesian
220,mirror,regen,123.3221,110.556,249.444,200.0,-75.0,False,dense_cartesian
221,mirror,motoring,136.9306,71.5651,-71.5651,225.0,75.0,False,dense_cartesian
221,mirror,regen,136.9306,108.4349,251.5651,225.0,-75.0,False,dense_cartesian
222,mirror,motoring,150.6928,73.3008,-73.3008,250.0,75.0,False,dense_cartesian
222,mirror,regen,150.6928,106.6992,253.3008,250.0,-75.0,False,dense_cartesian
223,mirror,motoring,164.5701,74.7449,-74.7449,275.0,75.0,False,dense_cartesian
223,mirror,regen,164.5701,105.2551,254.7449,275.0,-75.0,False,dense_cartesian
224,mirror,motoring,178.5357,75.9638,-75.9638,300.0,75.0,False,dense_cartesian
224,mirror,regen,178.5357,104.0362,255.9638,300.0,-75.0,False,dense_cartesian
225,mirror,motoring,192.5703,77.0054,-77.0054,325.0,75.0,False,dense_cartesian
225,mirror,regen,192.5703,102.9946,257.0054,325.0,-75.0,False,dense_cartesian
226,mirror,motoring,206.6599,77.9052,-77.9052,350.0,75.0,False,dense_cartesian
226,mirror,regen,206.6599,102.0948,257.9052,350.0,-75.0,False,dense_cartesian
227,mirror,motoring,220.794,78.6901,-78.6901,375.0,75.0,False,dense_cartesian
227,mirror,regen,220.794,101.3099,258.6901,375.0,-75.0,False,dense_cartesian
228,mirror,motoring,234.9645,79.3803,-79.3803,400.0,75.0,False,dense_cartesian
228,mirror,regen,234.9645,100.6197,259.3803,400.0,-75.0,False,dense_cartesian
229,mirror,motoring,249.1653,79.992,-79.992,425.0,75.0,False,dense_cartesian
229,mirror,regen,249.1653,100.008,259.992,425.0,-75.0,False,dense_cartesian
230,mirror,motoring,263.3913,80.5377,-80.5377,450.0,75.0,False,dense_cartesian
230,mirror,regen,263.3913,99.4623,260.5377,450.0,-75.0,False,dense_cartesian
231,mirror,motoring,277.6389,81.0274,-81.0274,475.0,75.0,False,dense_cartesian
231,mirror,regen,277.6389,98.9726,261.0274,475.0,-75.0,False,dense_cartesian
232,mirror,motoring,291.9047,81.4692,-81.4692,500.0,75.0,False,dense_cartesian
232,mirror,regen,291.9047,98.5308,261.4692,500.0,-75.0,False,dense_cartesian
233,mirror,motoring,306.1862,81.8699,-81.8699,525.0,75.0,False,dense_cartesian
233,mirror,regen,306.1862,98.1301,261.8699,525.0,-75.0,False,dense_cartesian
234,mirror,motoring,320.4814,82.2348,-82.2348,550.0,75.0,False,dense_cartesian
234,mirror,regen,320.4814,97.7652,262.2348,550.0,-75.0,False,dense_cartesian
235,mirror,motoring,334.7885,82.5686,-82.5686,575.0,75.0,False,dense_cartesian
235,mirror,regen,334.7885,97.4314,262.5686,575.0,-75.0,False,dense_cartesian
236,mirror,motoring,349.106,82.875,-82.875,600.0,75.0,False,dense_cartesian
236,mirror,regen,349.106,97.125,262.875,600.0,-75.0,False,dense_cartesian
237,mirror,motoring,363.4327,83.1572,-83.1572,625.0,75.0,False,dense_cartesian
237,mirror,regen,363.4327,96.8428,263.1572,625.0,-75.0,False,dense_cartesian
238,mirror,motoring,377.7676,83.4181,-83.4181,650.0,75.0,False,dense_cartesian
238,mirror,regen,377.7676,96.5819,263.4181,650.0,-75.0,False,dense_cartesian
239,mirror,motoring,392.1097,83.6598,-83.6598,675.0,75.0,False,dense_cartesian
239,mirror,regen,392.1097,96.3402,263.6598,675.0,-75.0,False,dense_cartesian
240,mirror,motoring,406.4583,83.8845,-83.8845,700.0,75.0,False,dense_cartesian
240,mirror,regen,406.4583,96.1155,263.8845,700.0,-75.0,False,dense_cartesian
241,mirror,motoring,420.8127,84.0939,-84.0939,725.0,75.0,False,dense_cartesian
241,mirror,regen,420.8127,95.9061,264.0939,725.0,-75.0,False,dense_cartesian
242,mirror,motoring,435.1724,84.2894,-84.2894,750.0,75.0,False,dense_cartesian
242,mirror,regen,435.1724,95.7106,264.2894,750.0,-75.0,False,dense_cartesian
243,mirror,motoring,449.5368,84.4725,-84.4725,775.0,75.0,False,dense_cartesian
243,mirror,regen,449.5368,95.5275,264.4725,775.0,-75.0,False,dense_cartesian
244,mirror,motoring,463.9055,84.6442,-84.6442,800.0,75.0,False,dense_cartesian
244,mirror,regen,463.9055,95.3558,264.6442,800.0,-75.0,False,dense_cartesian
245,mirror,motoring,478.2782,84.8056,-84.8056,825.0,75.0,False,dense_cartesian
245,mirror,regen,478.2782,95.1944,264.8056,825.0,-75.0,False,dense_cartesian
246,mirror,motoring,492.6544,84.9575,-84.9575,850.0,75.0,False,dense_cartesian
246,mirror,regen,492.6544,95.0425,264.9575,850.0,-75.0,False,dense_cartesian
247,mirror,motoring,507.0339,85.1009,-85.1009,875.0,75.0,False,dense_cartesian
247,mirror,regen,507.0339,94.8991,265.1009,875.0,-75.0,False,dense_cartesian
248,mirror,motoring,521.4163,85.2364,-85.2364,900.0,75.0,False,dense_cartesian
248,mirror,regen,521.4163,94.7636,265.2364,900.0,-75.0,False,dense_cartesian
249,mirror,motoring,535.8016,85.3645,-85.3645,925.0,75.0,False,dense_cartesian
249,mirror,regen,535.8016,94.6355,265.3645,925.0,-75.0,False,dense_cartesian
250,mirror,motoring,550.1894,85.486,-85.486,950.0,75.0,False,dense_cartesian
250,mirror,regen,550.1894,94.514,265.486,950.0,-75.0,False,dense_cartesian
251,mirror,motoring,564.5795,85.6013,-85.6013,975.0,75.0,False,dense_cartesian
251,mirror,regen,564.5795,94.3987,265.6013,975.0,-75.0,False,dense_cartesian
252,mirror,motoring,578.9718,85.7108,-85.7108,1000.0,75.0,False,dense_cartesian
252,mirror,regen,578.9718,94.2892,265.7108,1000.0,-75.0,False,dense_cartesian
253,mirror,motoring,593.3661,85.8151,-85.8151,1025.0,75.0,False,dense_cartesian
253,mirror,regen,593.3661,94.1849,265.8151,1025.0,-75.0,False,dense_cartesian
254,mirror,motoring,607.7623,85.9144,-85.9144,1050.0,75.0,False,dense_cartesian
254,mirror,regen,607.7623,94.0856,265.9144,1050.0,-75.0,False,dense_cartesian
255,mirror,motoring,608.9609,-84.5597,84.5597,-1050.0,100.0,False,dense_cartesian
255,mirror,regen,608.9609,264.5597,95.4403,-1050.0,-100.0,False,dense_cartesian
256,mirror,motoring,594.5937,-84.4278,84.4278,-1025.0,100.0,False,dense_cartesian
256,mirror,regen,594.5937,264.4278,95.5722,-1025.0,-100.0,False,dense_cartesian
257,mirror,motoring,580.2298,-84.2894,84.2894,-1000.0,100.0,False,dense_cartesian
257,mirror,regen,580.2298,264.2894,95.7106,-1000.0,-100.0,False,dense_cartesian
258,mirror,motoring,565.8695,-84.144,84.144,-975.0,100.0,False,dense_cartesian
258,mirror,regen,565.8695,264.144,95.856,-975.0,-100.0,False,dense_cartesian
259,mirror,motoring,551.5131,-83.991,83.991,-950.0,100.0,False,dense_cartesian
259,mirror,regen,551.5131,263.991,96.009,-950.0,-100.0,False,dense_cartesian
260,mirror,motoring,537.1607,-83.8298,83.8298,-925.0,100.0,False,dense_cartesian
260,mirror,regen,537.1607,263.8298,96.1702,-925.0,-100.0,False,dense_cartesian
261,mirror,motoring,522.8129,-83.6598,83.6598,-900.0,100.0,False,dense_cartesian
261,mirror,regen,522.8129,263.6598,96.3402,-900.0,-100.0,False,dense_cartesian
262,mirror,motoring,508.4699,-83.4802,83.4802,-875.0,100.0,False,dense_cartesian
262,mirror,regen,508.4699,263.4802,96.5198,-875.0,-100.0,False,dense_cartesian
263,mirror,motoring,494.1322,-83.2902,83.2902,-850.0,100.0,False,dense_cartesian
263,mirror,regen,494.1322,263.2902,96.7098,-850.0,-100.0,False,dense_cartesian
264,mirror,motoring,479.8003,-83.0888,83.0888,-825.0,100.0,False,dense_cartesian
264,mirror,regen,479.8003,263.0888,96.9112,-825.0,-100.0,False,dense_cartesian
265,mirror,motoring,465.4747,-82.875,82.875,-800.0,100.0,False,dense_cartesian
265,mirror,regen,465.4747,262.875,97.125,-800.0,-100.0,False,dense_cartesian
266,mirror,motoring,451.1559,-82.6476,82.6476,-775.0,100.0,False,dense_cartesian
266,mirror,regen,451.1559,262.6476,97.3524,-775.0,-100.0,False,dense_cartesian
267,mirror,motoring,436.8447,-82.4054,82.4054,-750.0,100.0,False,dense_cartesian
267,mirror,regen,436.8447,262.4054,97.5946,-750.0,-100.0,False,dense_cartesian
268,mirror,motoring,422.5419,-82.1467,82.1467,-725.0,100.0,False,dense_cartesian
268,mirror,regen,422.5419,262.1467,97.8533,-725.0,-100.0,False,dense_cartesian
269,mirror,motoring,408.2483,-81.8699,81.8699,-700.0,100.0,False,dense_cartesian
269,mirror,regen,408.2483,261.8699,98.1301,-700.0,-100.0,False,dense_cartesian
270,mirror,motoring,393.9649,-81.573,81.573,-675.0,100.0,False,dense_cartesian
270,mirror,regen,393.9649,261.573,98.427,-675.0,-100.0,False,dense_cartesian
271,mirror,motoring,379.6929,-81.2538,81.2538,-650.0,100.0,False,dense_cartesian
271,mirror,regen,379.6929,261.2538,98.7462,-650.0,-100.0,False,dense_cartesian
272,mirror,motoring,365.4335,-80.9097,80.9097,-625.0,100.0,False,dense_cartesian
272,mirror,regen,365.4335,260.9097,99.0903,-625.0,-100.0,False,dense_cartesian
273,mirror,motoring,351.1885,-80.5377,80.5377,-600.0,100.0,False,dense_cartesian
273,mirror,regen,351.1885,260.5377,99.4623,-600.0,-100.0,False,dense_cartesian
274,mirror,motoring,336.9594,-80.1342,80.1342,-575.0,100.0,False,dense_cartesian
274,mirror,regen,336.9594,260.1342,99.8658,-575.0,-100.0,False,dense_cartesian
275,mirror,motoring,322.7486,-79.6952,79.6952,-550.0,100.0,False,dense_cartesian
275,mirror,regen,322.7486,259.6952,100.3048,-550.0,-100.0,False,dense_cartesian
276,mirror,motoring,308.5585,-79.2157,79.2157,-525.0,100.0,False,dense_cartesian
276,mirror,regen,308.5585,259.2157,100.7843,-525.0,-100.0,False,dense_cartesian
277,mirror,motoring,294.392,-78.6901,78.6901,-500.0,100.0,False,dense_cartesian
277,mirror,regen,294.392,258.6901,101.3099,-500.0,-100.0,False,dense_cartesian
278,mirror,motoring,280.2529,-78.1113,78.1113,-475.0,100.0,False,dense_cartesian
278,mirror,regen,280.2529,258.1113,101.8887,-475.0,-100.0,False,dense_cartesian
279,mirror,motoring,266.1453,-77.4712,77.4712,-450.0,100.0,False,dense_cartesian
279,mirror,regen,266.1453,257.4712,102.5288,-450.0,-100.0,False,dense_cartesian
280,mirror,motoring,252.0747,-76.7595,76.7595,-425.0,100.0,False,dense_cartesian
280,mirror,regen,252.0747,256.7595,103.2405,-425.0,-100.0,False,dense_cartesian
281,mirror,motoring,238.0476,-75.9638,75.9638,-400.0,100.0,False,dense_cartesian
281,mirror,regen,238.0476,255.9638,104.0362,-400.0,-100.0,False,dense_cartesian
282,mirror,motoring,224.0722,-75.0686,75.0686,-375.0,100.0,False,dense_cartesian
282,mirror,regen,224.0722,255.0686,104.9314,-375.0,-100.0,False,dense_cartesian
283,mirror,motoring,210.1587,-74.0546,74.0546,-350.0,100.0,False,dense_cartesian
283,mirror,regen,210.1587,254.0546,105.9454,-350.0,-100.0,False,dense_cartesian
284,mirror,motoring,196.3203,-72.8973,72.8973,-325.0,100.0,False,dense_cartesian
284,mirror,regen,196.3203,252.8973,107.1027,-325.0,-100.0,False,dense_cartesian
285,mirror,motoring,182.5742,-71.5651,71.5651,-300.0,100.0,False,dense_cartesian
285,mirror,regen,182.5742,251.5651,108.4349,-300.0,-100.0,False,dense_cartesian
286,mirror,motoring,168.9428,-70.0169,70.0169,-275.0,100.0,False,dense_cartesian
286,mirror,regen,168.9428,250.0169,109.9831,-275.0,-100.0,False,dense_cartesian
287,mirror,motoring,155.4563,-68.1986,68.1986,-250.0,100.0,False,dense_cartesian
287,mirror,regen,155.4563,248.1986,111.8014,-250.0,-100.0,False,dense_cartesian
288,mirror,motoring,142.156,-66.0375,66.0375,-225.0,100.0,False,dense_cartesian
